in s,C1 in V
-1.1865132E+01,6.20605E-01
-1.1864958E+01,6.30371E-01
-1.1864784E+01,6.30371E-01
-1.1864610E+01,6.15723E-01
-1.1864436E+01,6.30371E-01
-1.1864262E+01,6.54785E-01
-1.1864088E+01,7.71973E-01
-1.1863914E+01,9.13574E-01
-1.1863740E+01,9.57520E-01
-1.1863566E+01,9.57520E-01
-1.1863392E+01,9.72168E-01
-1.1863218E+01,8.54980E-01
-1.1863044E+01,7.37793E-01
-1.1862870E+01,6.98730E-01
-1.1862696E+01,6.88965E-01
-1.1862522E+01,6.74316E-01
-1.1862348E+01,6.93848E-01
-1.1862174E+01,6.59668E-01
-1.1862000E+01,6.59668E-01
-1.1861826E+01,6.35254E-01
-1.1861652E+01,6.25488E-01
-1.1861478E+01,6.40137E-01
-1.1861304E+01,6.30371E-01
-1.1861130E+01,6.20605E-01
-1.1860956E+01,6.25488E-01
-1.1860782E+01,6.40137E-01
-1.1860608E+01,6.25488E-01
-1.1860434E+01,7.23145E-01
-1.1860260E+01,8.94043E-01
-1.1860086E+01,9.42871E-01
-1.1859912E+01,9.47754E-01
-1.1859738E+01,9.57520E-01
-1.1859564E+01,8.84277E-01
-1.1859390E+01,7.28027E-01
-1.1859216E+01,6.79199E-01
-1.1859042E+01,6.59668E-01
-1.1858868E+01,6.59668E-01
-1.1858694E+01,6.59668E-01
-1.1858520E+01,6.69434E-01
-1.1858346E+01,6.40137E-01
-1.1858172E+01,6.30371E-01
-1.1857998E+01,6.01074E-01
-1.1857824E+01,6.25488E-01
-1.1857650E+01,6.25488E-01
-1.1857476E+01,6.20605E-01
-1.1857302E+01,6.25488E-01
-1.1857128E+01,6.05957E-01
-1.1856954E+01,6.25488E-01
-1.1856780E+01,6.10840E-01
-1.1856606E+01,6.05957E-01
-1.1856432E+01,6.35254E-01
-1.1856258E+01,6.30371E-01
-1.1856084E+01,6.25488E-01
-1.1855910E+01,6.20605E-01
-1.1855736E+01,7.96387E-01
-1.1855562E+01,8.94043E-01
-1.1855388E+01,9.57520E-01
-1.1855214E+01,9.52637E-01
-1.1855040E+01,9.57520E-01
-1.1854866E+01,8.15918E-01
-1.1854692E+01,7.23145E-01
-1.1854518E+01,6.79199E-01
-1.1854344E+01,6.93848E-01
-1.1854170E+01,6.79199E-01
-1.1853996E+01,6.79199E-01
-1.1853822E+01,6.69434E-01
-1.1853648E+01,6.64551E-01
-1.1853474E+01,6.30371E-01
-1.1853300E+01,6.20605E-01
-1.1853126E+01,6.35254E-01
-1.1852952E+01,6.45020E-01
-1.1852778E+01,6.40137E-01
-1.1852604E+01,6.45020E-01
-1.1852430E+01,6.40137E-01
-1.1852256E+01,6.49902E-01
-1.1852082E+01,7.67090E-01
-1.1851908E+01,9.08691E-01
-1.1851734E+01,9.47754E-01
-1.1851560E+01,9.62402E-01
-1.1851386E+01,9.67285E-01
-1.1851212E+01,8.64746E-01
-1.1851038E+01,7.18262E-01
-1.1850864E+01,7.03613E-01
-1.1850690E+01,6.64551E-01
-1.1850516E+01,6.88965E-01
-1.1850342E+01,6.59668E-01
-1.1850168E+01,6.59668E-01
-1.1849994E+01,6.25488E-01
-1.1849820E+01,6.45020E-01
-1.1849646E+01,6.15723E-01
-1.1849472E+01,6.15723E-01
-1.1849298E+01,6.05957E-01
-1.1849124E+01,6.30371E-01
-1.1848950E+01,6.10840E-01
-1.1848776E+01,6.10840E-01
-1.1848602E+01,6.15723E-01
-1.1848428E+01,6.05957E-01
-1.1848254E+01,6.15723E-01
-1.1848080E+01,6.25488E-01
-1.1847906E+01,6.20605E-01
-1.1847732E+01,6.05957E-01
-1.1847558E+01,6.35254E-01
-1.1847384E+01,8.01270E-01
-1.1847210E+01,9.08691E-01
-1.1847036E+01,9.47754E-01
-1.1846862E+01,9.47754E-01
-1.1846688E+01,9.47754E-01
-1.1846514E+01,7.96387E-01
-1.1846340E+01,7.08496E-01
-1.1846166E+01,6.79199E-01
-1.1845992E+01,6.59668E-01
-1.1845818E+01,6.84082E-01
-1.1845644E+01,6.84082E-01
-1.1845470E+01,6.54785E-01
-1.1845296E+01,6.59668E-01
-1.1845122E+01,6.20605E-01
-1.1844948E+01,6.20605E-01
-1.1844774E+01,6.30371E-01
-1.1844600E+01,6.30371E-01
-1.1844426E+01,6.40137E-01
-1.1844252E+01,6.35254E-01
-1.1844078E+01,6.30371E-01
-1.1843904E+01,6.54785E-01
-1.1843730E+01,7.81738E-01
-1.1843556E+01,9.23340E-01
-1.1843382E+01,9.72168E-01
-1.1843208E+01,9.77051E-01
-1.1843034E+01,9.81934E-01
-1.1842860E+01,8.59863E-01
-1.1842686E+01,7.28027E-01
-1.1842512E+01,6.93848E-01
-1.1842338E+01,6.84082E-01
-1.1842164E+01,6.79199E-01
-1.1841990E+01,6.88965E-01
-1.1841816E+01,6.64551E-01
-1.1841642E+01,6.54785E-01
-1.1841468E+01,6.40137E-01
-1.1841294E+01,6.30371E-01
-1.1841120E+01,6.30371E-01
-1.1840946E+01,6.20605E-01
-1.1840772E+01,6.20605E-01
-1.1840598E+01,6.25488E-01
-1.1840424E+01,6.30371E-01
-1.1840250E+01,6.30371E-01
-1.1840076E+01,6.25488E-01
-1.1839902E+01,6.25488E-01
-1.1839728E+01,6.20605E-01
-1.1839554E+01,6.20605E-01
-1.1839380E+01,6.15723E-01
-1.1839206E+01,6.25488E-01
-1.1839032E+01,8.15918E-01
-1.1838858E+01,9.28223E-01
-1.1838684E+01,9.52637E-01
-1.1838510E+01,9.52637E-01
-1.1838336E+01,9.52637E-01
-1.1838162E+01,7.81738E-01
-1.1837988E+01,6.93848E-01
-1.1837814E+01,6.59668E-01
-1.1837640E+01,6.59668E-01
-1.1837466E+01,6.45020E-01
-1.1837292E+01,6.74316E-01
-1.1837118E+01,6.64551E-01
-1.1836944E+01,6.49902E-01
-1.1836770E+01,6.25488E-01
-1.1836596E+01,6.30371E-01
-1.1836422E+01,6.25488E-01
-1.1836248E+01,6.49902E-01
-1.1836074E+01,6.40137E-01
-1.1835900E+01,6.25488E-01
-1.1835726E+01,6.35254E-01
-1.1835552E+01,6.35254E-01
-1.1835378E+01,8.11035E-01
-1.1835204E+01,9.18457E-01
-1.1835030E+01,9.47754E-01
-1.1834856E+01,9.77051E-01
-1.1834682E+01,9.62402E-01
-1.1834508E+01,8.50098E-01
-1.1834334E+01,7.13379E-01
-1.1834160E+01,6.79199E-01
-1.1833986E+01,6.59668E-01
-1.1833812E+01,6.64551E-01
-1.1833638E+01,6.88965E-01
-1.1833464E+01,6.79199E-01
-1.1833290E+01,6.40137E-01
-1.1833116E+01,6.45020E-01
-1.1832942E+01,6.30371E-01
-1.1832768E+01,6.20605E-01
-1.1832594E+01,6.40137E-01
-1.1832420E+01,6.20605E-01
-1.1832246E+01,6.20605E-01
-1.1832072E+01,6.30371E-01
-1.1831898E+01,6.30371E-01
-1.1831724E+01,6.30371E-01
-1.1831550E+01,6.15723E-01
-1.1831376E+01,6.40137E-01
-1.1831202E+01,6.25488E-01
-1.1831028E+01,6.45020E-01
-1.1830854E+01,6.40137E-01
-1.1830680E+01,8.30566E-01
-1.1830506E+01,9.23340E-01
-1.1830332E+01,9.57520E-01
-1.1830158E+01,9.52637E-01
-1.1829984E+01,9.67285E-01
-1.1829810E+01,7.57324E-01
-1.1829636E+01,6.98730E-01
-1.1829462E+01,6.59668E-01
-1.1829288E+01,6.74316E-01
-1.1829114E+01,6.64551E-01
-1.1828940E+01,6.69434E-01
-1.1828766E+01,6.69434E-01
-1.1828592E+01,6.20605E-01
-1.1828418E+01,6.35254E-01
-1.1828244E+01,6.20605E-01
-1.1828070E+01,6.25488E-01
-1.1827896E+01,6.20605E-01
-1.1827722E+01,6.15723E-01
-1.1827548E+01,6.25488E-01
-1.1827374E+01,6.20605E-01
-1.1827200E+01,6.35254E-01
-1.1827026E+01,8.25684E-01
-1.1826852E+01,9.18457E-01
-1.1826678E+01,9.77051E-01
-1.1826504E+01,9.47754E-01
-1.1826330E+01,9.67285E-01
-1.1826156E+01,7.96387E-01
-1.1825982E+01,7.08496E-01
-1.1825808E+01,6.79199E-01
-1.1825634E+01,6.64551E-01
-1.1825460E+01,6.64551E-01
-1.1825286E+01,6.59668E-01
-1.1825112E+01,6.79199E-01
-1.1824938E+01,6.40137E-01
-1.1824764E+01,6.40137E-01
-1.1824590E+01,6.35254E-01
-1.1824416E+01,6.25488E-01
-1.1824242E+01,6.40137E-01
-1.1824068E+01,6.49902E-01
-1.1823894E+01,6.30371E-01
-1.1823720E+01,6.25488E-01
-1.1823546E+01,6.20605E-01
-1.1823372E+01,6.20605E-01
-1.1823198E+01,6.25488E-01
-1.1823024E+01,6.40137E-01
-1.1822850E+01,6.45020E-01
-1.1822676E+01,6.25488E-01
-1.1822502E+01,6.25488E-01
-1.1822328E+01,8.69629E-01
-1.1822154E+01,9.52637E-01
-1.1821980E+01,9.67285E-01
-1.1821806E+01,9.77051E-01
-1.1821632E+01,9.67285E-01
-1.1821458E+01,7.57324E-01
-1.1821284E+01,6.79199E-01
-1.1821110E+01,6.64551E-01
-1.1820936E+01,6.84082E-01
-1.1820762E+01,6.74316E-01
-1.1820588E+01,6.64551E-01
-1.1820414E+01,6.59668E-01
-1.1820240E+01,6.35254E-01
-1.1820066E+01,6.40137E-01
-1.1819892E+01,6.20605E-01
-1.1819718E+01,6.25488E-01
-1.1819544E+01,6.30371E-01
-1.1819370E+01,6.20605E-01
-1.1819196E+01,6.20605E-01
-1.1819022E+01,6.20605E-01
-1.1818848E+01,6.25488E-01
-1.1818674E+01,8.40332E-01
-1.1818500E+01,9.37988E-01
-1.1818326E+01,9.72168E-01
-1.1818152E+01,9.57520E-01
-1.1817978E+01,9.62402E-01
-1.1817804E+01,7.81738E-01
-1.1817630E+01,6.84082E-01
-1.1817456E+01,6.88965E-01
-1.1817282E+01,6.59668E-01
-1.1817108E+01,6.79199E-01
-1.1816934E+01,6.59668E-01
-1.1816760E+01,6.59668E-01
-1.1816586E+01,6.30371E-01
-1.1816412E+01,6.10840E-01
-1.1816238E+01,6.30371E-01
-1.1816064E+01,6.30371E-01
-1.1815890E+01,6.20605E-01
-1.1815716E+01,6.30371E-01
-1.1815542E+01,6.30371E-01
-1.1815368E+01,6.10840E-01
-1.1815194E+01,6.20605E-01
-1.1815020E+01,6.35254E-01
-1.1814846E+01,6.25488E-01
-1.1814672E+01,6.30371E-01
-1.1814498E+01,6.20605E-01
-1.1814324E+01,6.40137E-01
-1.1814150E+01,6.59668E-01
-1.1813976E+01,8.89160E-01
-1.1813802E+01,9.72168E-01
-1.1813628E+01,9.77051E-01
-1.1813454E+01,9.81934E-01
-1.1813280E+01,9.77051E-01
-1.1813106E+01,7.47559E-01
-1.1812932E+01,6.93848E-01
-1.1812758E+01,6.74316E-01
-1.1812584E+01,6.74316E-01
-1.1812410E+01,6.59668E-01
-1.1812236E+01,6.88965E-01
-1.1812062E+01,6.59668E-01
-1.1811888E+01,6.59668E-01
-1.1811714E+01,6.20605E-01
-1.1811540E+01,6.49902E-01
-1.1811366E+01,6.30371E-01
-1.1811192E+01,6.40137E-01
-1.1811018E+01,6.35254E-01
-1.1810844E+01,6.35254E-01
-1.1810670E+01,6.20605E-01
-1.1810496E+01,6.59668E-01
-1.1810322E+01,8.64746E-01
-1.1810148E+01,9.23340E-01
-1.1809974E+01,9.47754E-01
-1.1809800E+01,9.52637E-01
-1.1809626E+01,9.72168E-01
-1.1809452E+01,7.57324E-01
-1.1809278E+01,6.79199E-01
-1.1809104E+01,6.79199E-01
-1.1808930E+01,6.64551E-01
-1.1808756E+01,6.79199E-01
-1.1808582E+01,6.59668E-01
-1.1808408E+01,6.49902E-01
-1.1808234E+01,6.20605E-01
-1.1808060E+01,6.25488E-01
-1.1807886E+01,6.20605E-01
-1.1807712E+01,6.10840E-01
-1.1807538E+01,6.20605E-01
-1.1807364E+01,6.20605E-01
-1.1807190E+01,6.10840E-01
-1.1807016E+01,6.25488E-01
-1.1806842E+01,6.15723E-01
-1.1806668E+01,6.20605E-01
-1.1806494E+01,6.35254E-01
-1.1806320E+01,6.35254E-01
-1.1806146E+01,6.20605E-01
-1.1805972E+01,6.40137E-01
-1.1805798E+01,6.84082E-01
-1.1805624E+01,8.84277E-01
-1.1805450E+01,9.62402E-01
-1.1805276E+01,9.57520E-01
-1.1805102E+01,9.67285E-01
-1.1804928E+01,9.23340E-01
-1.1804754E+01,7.32910E-01
-1.1804580E+01,6.98730E-01
-1.1804406E+01,6.84082E-01
-1.1804232E+01,6.84082E-01
-1.1804058E+01,6.88965E-01
-1.1803884E+01,6.79199E-01
-1.1803710E+01,6.59668E-01
-1.1803536E+01,6.54785E-01
-1.1803362E+01,6.25488E-01
-1.1803188E+01,6.49902E-01
-1.1803014E+01,6.59668E-01
-1.1802840E+01,6.45020E-01
-1.1802666E+01,6.40137E-01
-1.1802492E+01,6.59668E-01
-1.1802318E+01,6.40137E-01
-1.1802144E+01,6.49902E-01
-1.1801970E+01,8.74512E-01
-1.1801796E+01,9.62402E-01
-1.1801622E+01,9.52637E-01
-1.1801448E+01,9.77051E-01
-1.1801274E+01,9.67285E-01
-1.1801100E+01,7.52441E-01
-1.1800926E+01,6.84082E-01
-1.1800752E+01,6.84082E-01
-1.1800578E+01,6.64551E-01
-1.1800404E+01,6.84082E-01
-1.1800230E+01,6.64551E-01
-1.1800056E+01,6.45020E-01
-1.1799882E+01,6.30371E-01
-1.1799708E+01,6.01074E-01
-1.1799534E+01,6.30371E-01
-1.1799360E+01,6.20605E-01
-1.1799186E+01,6.20605E-01
-1.1799012E+01,6.10840E-01
-1.1798838E+01,6.35254E-01
-1.1798664E+01,6.05957E-01
-1.1798490E+01,5.96191E-01
-1.1798316E+01,6.20605E-01
-1.1798142E+01,6.15723E-01
-1.1797968E+01,6.15723E-01
-1.1797794E+01,6.25488E-01
-1.1797620E+01,6.10840E-01
-1.1797446E+01,7.23145E-01
-1.1797272E+01,9.03809E-01
-1.1797098E+01,9.47754E-01
-1.1796924E+01,9.47754E-01
-1.1796750E+01,9.62402E-01
-1.1796576E+01,8.98926E-01
-1.1796402E+01,7.23145E-01
-1.1796228E+01,6.84082E-01
-1.1796054E+01,6.69434E-01
-1.1795880E+01,6.69434E-01
-1.1795706E+01,6.59668E-01
-1.1795532E+01,6.93848E-01
-1.1795358E+01,6.49902E-01
-1.1795184E+01,6.40137E-01
-1.1795010E+01,6.25488E-01
-1.1794836E+01,6.35254E-01
-1.1794662E+01,6.40137E-01
-1.1794488E+01,6.45020E-01
-1.1794314E+01,6.35254E-01
-1.1794140E+01,6.40137E-01
-1.1793966E+01,6.40137E-01
-1.1793792E+01,6.88965E-01
-1.1793618E+01,9.03809E-01
-1.1793444E+01,9.52637E-01
-1.1793270E+01,9.77051E-01
-1.1793096E+01,9.96582E-01
-1.1792922E+01,9.62402E-01
-1.1792748E+01,7.57324E-01
-1.1792574E+01,6.88965E-01
-1.1792400E+01,6.74316E-01
-1.1792226E+01,6.79199E-01
-1.1792052E+01,6.79199E-01
-1.1791878E+01,6.79199E-01
-1.1791704E+01,6.64551E-01
-1.1791530E+01,6.30371E-01
-1.1791356E+01,6.35254E-01
-1.1791182E+01,6.20605E-01
-1.1791008E+01,6.35254E-01
-1.1790834E+01,6.40137E-01
-1.1790660E+01,6.25488E-01
-1.1790486E+01,6.20605E-01
-1.1790312E+01,6.30371E-01
-1.1790138E+01,6.10840E-01
-1.1789964E+01,6.20605E-01
-1.1789790E+01,6.20605E-01
-1.1789616E+01,6.30371E-01
-1.1789442E+01,6.30371E-01
-1.1789268E+01,6.35254E-01
-1.1789094E+01,7.37793E-01
-1.1788920E+01,8.94043E-01
-1.1788746E+01,9.57520E-01
-1.1788572E+01,9.47754E-01
-1.1788398E+01,9.57520E-01
-1.1788224E+01,8.50098E-01
-1.1788050E+01,7.08496E-01
-1.1787876E+01,6.79199E-01
-1.1787702E+01,6.64551E-01
-1.1787528E+01,6.59668E-01
-1.1787354E+01,6.59668E-01
-1.1787180E+01,6.79199E-01
-1.1787006E+01,6.40137E-01
-1.1786832E+01,6.40137E-01
-1.1786658E+01,6.45020E-01
-1.1786484E+01,6.20605E-01
-1.1786310E+01,6.30371E-01
-1.1786136E+01,6.45020E-01
-1.1785962E+01,6.40137E-01
-1.1785788E+01,6.15723E-01
-1.1785614E+01,6.49902E-01
-1.1785440E+01,7.13379E-01
-1.1785266E+01,8.89160E-01
-1.1785092E+01,9.47754E-01
-1.1784918E+01,9.77051E-01
-1.1784744E+01,9.72168E-01
-1.1784570E+01,9.28223E-01
-1.1784396E+01,7.52441E-01
-1.1784222E+01,6.93848E-01
-1.1784048E+01,6.74316E-01
-1.1783874E+01,6.84082E-01
-1.1783700E+01,6.79199E-01
-1.1783526E+01,6.74316E-01
-1.1783352E+01,6.79199E-01
-1.1783178E+01,6.40137E-01
-1.1783004E+01,6.35254E-01
-1.1782830E+01,6.35254E-01
-1.1782656E+01,6.35254E-01
-1.1782482E+01,6.25488E-01
-1.1782308E+01,6.20605E-01
-1.1782134E+01,6.45020E-01
-1.1781960E+01,6.30371E-01
-1.1781786E+01,6.40137E-01
-1.1781612E+01,6.25488E-01
-1.1781438E+01,6.35254E-01
-1.1781264E+01,6.35254E-01
-1.1781090E+01,6.40137E-01
-1.1780916E+01,6.35254E-01
-1.1780742E+01,7.81738E-01
-1.1780568E+01,9.18457E-01
-1.1780394E+01,9.47754E-01
-1.1780220E+01,9.67285E-01
-1.1780046E+01,9.62402E-01
-1.1779872E+01,8.20801E-01
-1.1779698E+01,6.98730E-01
-1.1779524E+01,6.84082E-01
-1.1779350E+01,6.59668E-01
-1.1779176E+01,6.69434E-01
-1.1779002E+01,6.69434E-01
-1.1778828E+01,6.59668E-01
-1.1778654E+01,6.45020E-01
-1.1778480E+01,6.20605E-01
-1.1778306E+01,6.30371E-01
-1.1778132E+01,6.20605E-01
-1.1777958E+01,6.30371E-01
-1.1777784E+01,6.20605E-01
-1.1777610E+01,6.25488E-01
-1.1777436E+01,6.35254E-01
-1.1777262E+01,6.20605E-01
-1.1777088E+01,7.37793E-01
-1.1776914E+01,8.89160E-01
-1.1776740E+01,9.47754E-01
-1.1776566E+01,9.67285E-01
-1.1776392E+01,9.62402E-01
-1.1776218E+01,8.79395E-01
-1.1776044E+01,7.03613E-01
-1.1775870E+01,6.88965E-01
-1.1775696E+01,6.79199E-01
-1.1775522E+01,6.69434E-01
-1.1775348E+01,6.74316E-01
-1.1775174E+01,6.59668E-01
-1.1775000E+01,6.54785E-01
-1.1774826E+01,6.54785E-01
-1.1774652E+01,6.40137E-01
-1.1774478E+01,6.25488E-01
-1.1774304E+01,6.20605E-01
-1.1774130E+01,6.40137E-01
-1.1773956E+01,6.35254E-01
-1.1773782E+01,6.40137E-01
-1.1773608E+01,6.20605E-01
-1.1773434E+01,6.30371E-01
-1.1773260E+01,6.35254E-01
-1.1773086E+01,6.30371E-01
-1.1772912E+01,6.20605E-01
-1.1772738E+01,6.30371E-01
-1.1772564E+01,6.40137E-01
-1.1772390E+01,8.01270E-01
-1.1772216E+01,9.28223E-01
-1.1772042E+01,9.81934E-01
-1.1771868E+01,9.62402E-01
-1.1771694E+01,9.77051E-01
-1.1771520E+01,8.15918E-01
-1.1771346E+01,7.03613E-01
-1.1771172E+01,6.84082E-01
-1.1770998E+01,6.69434E-01
-1.1770824E+01,6.74316E-01
-1.1770650E+01,6.69434E-01
-1.1770476E+01,6.64551E-01
-1.1770302E+01,6.40137E-01
-1.1770128E+01,6.25488E-01
-1.1769954E+01,6.20605E-01
-1.1769780E+01,6.20605E-01
-1.1769606E+01,6.20605E-01
-1.1769432E+01,6.30371E-01
-1.1769258E+01,6.30371E-01
-1.1769084E+01,6.20605E-01
-1.1768910E+01,6.25488E-01
-1.1768736E+01,7.62207E-01
-1.1768562E+01,9.23340E-01
-1.1768388E+01,9.57520E-01
-1.1768214E+01,9.62402E-01
-1.1768040E+01,9.62402E-01
-1.1767866E+01,8.45215E-01
-1.1767692E+01,6.93848E-01
-1.1767518E+01,6.79199E-01
-1.1767344E+01,6.64551E-01
-1.1767170E+01,6.74316E-01
-1.1766996E+01,6.59668E-01
-1.1766822E+01,6.54785E-01
-1.1766648E+01,6.30371E-01
-1.1766474E+01,6.25488E-01
-1.1766300E+01,6.20605E-01
-1.1766126E+01,6.15723E-01
-1.1765952E+01,6.20605E-01
-1.1765778E+01,6.30371E-01
-1.1765604E+01,6.40137E-01
-1.1765430E+01,6.35254E-01
-1.1765256E+01,6.25488E-01
-1.1765082E+01,6.25488E-01
-1.1764908E+01,6.20605E-01
-1.1764734E+01,6.30371E-01
-1.1764560E+01,6.20605E-01
-1.1764386E+01,6.25488E-01
-1.1764212E+01,6.40137E-01
-1.1764038E+01,8.35449E-01
-1.1763864E+01,9.37988E-01
-1.1763690E+01,9.52637E-01
-1.1763516E+01,9.72168E-01
-1.1763342E+01,9.81934E-01
-1.1763168E+01,8.01270E-01
-1.1762994E+01,7.23145E-01
-1.1762820E+01,7.08496E-01
-1.1762646E+01,6.74316E-01
-1.1762472E+01,6.93848E-01
-1.1762298E+01,6.59668E-01
-1.1762124E+01,6.79199E-01
-1.1761950E+01,6.45020E-01
-1.1761776E+01,6.49902E-01
-1.1761602E+01,6.40137E-01
-1.1761428E+01,6.35254E-01
-1.1761254E+01,6.40137E-01
-1.1761080E+01,6.30371E-01
-1.1760906E+01,6.30371E-01
-1.1760732E+01,6.40137E-01
-1.1760558E+01,6.35254E-01
-1.1760384E+01,7.86621E-01
-1.1760210E+01,9.28223E-01
-1.1760036E+01,9.33105E-01
-1.1759862E+01,9.72168E-01
-1.1759688E+01,9.62402E-01
-1.1759514E+01,8.15918E-01
-1.1759340E+01,7.28027E-01
-1.1759166E+01,6.69434E-01
-1.1758992E+01,6.69434E-01
-1.1758818E+01,6.64551E-01
-1.1758644E+01,6.84082E-01
-1.1758470E+01,6.54785E-01
-1.1758296E+01,6.45020E-01
-1.1758122E+01,6.10840E-01
-1.1757948E+01,6.35254E-01
-1.1757774E+01,6.15723E-01
-1.1757600E+01,5.91309E-01
-1.1757426E+01,6.30371E-01
-1.1757252E+01,6.05957E-01
-1.1757078E+01,6.10840E-01
-1.1756904E+01,6.05957E-01
-1.1756730E+01,6.15723E-01
-1.1756556E+01,6.10840E-01
-1.1756382E+01,6.20605E-01
-1.1756208E+01,6.20605E-01
-1.1756034E+01,6.10840E-01
-1.1755860E+01,6.20605E-01
-1.1755686E+01,8.30566E-01
-1.1755512E+01,9.23340E-01
-1.1755338E+01,9.37988E-01
-1.1755164E+01,9.42871E-01
-1.1754990E+01,9.57520E-01
-1.1754816E+01,7.62207E-01
-1.1754642E+01,7.08496E-01
-1.1754468E+01,6.88965E-01
-1.1754294E+01,6.79199E-01
-1.1754120E+01,6.88965E-01
-1.1753946E+01,6.84082E-01
-1.1753772E+01,6.79199E-01
-1.1753598E+01,6.45020E-01
-1.1753424E+01,6.40137E-01
-1.1753250E+01,6.49902E-01
-1.1753076E+01,6.49902E-01
-1.1752902E+01,6.40137E-01
-1.1752728E+01,6.49902E-01
-1.1752554E+01,6.30371E-01
-1.1752380E+01,6.45020E-01
-1.1752206E+01,6.35254E-01
-1.1752032E+01,8.15918E-01
-1.1751858E+01,9.42871E-01
-1.1751684E+01,9.33105E-01
-1.1751510E+01,9.77051E-01
-1.1751336E+01,9.77051E-01
-1.1751162E+01,7.96387E-01
-1.1750988E+01,7.08496E-01
-1.1750814E+01,6.79199E-01
-1.1750640E+01,6.79199E-01
-1.1750466E+01,6.84082E-01
-1.1750292E+01,6.84082E-01
-1.1750118E+01,6.54785E-01
-1.1749944E+01,6.20605E-01
-1.1749770E+01,6.20605E-01
-1.1749596E+01,6.20605E-01
-1.1749422E+01,6.10840E-01
-1.1749248E+01,6.01074E-01
-1.1749074E+01,6.15723E-01
-1.1748900E+01,6.01074E-01
-1.1748726E+01,6.15723E-01
-1.1748552E+01,6.10840E-01
-1.1748378E+01,6.01074E-01
-1.1748204E+01,6.20605E-01
-1.1748030E+01,6.25488E-01
-1.1747856E+01,6.10840E-01
-1.1747682E+01,6.20605E-01
-1.1747508E+01,6.25488E-01
-1.1747334E+01,8.45215E-01
-1.1747160E+01,9.18457E-01
-1.1746986E+01,9.37988E-01
-1.1746812E+01,9.57520E-01
-1.1746638E+01,9.81934E-01
-1.1746464E+01,7.52441E-01
-1.1746290E+01,6.98730E-01
-1.1746116E+01,6.84082E-01
-1.1745942E+01,6.69434E-01
-1.1745768E+01,6.64551E-01
-1.1745594E+01,6.84082E-01
-1.1745420E+01,6.54785E-01
-1.1745246E+01,6.25488E-01
-1.1745072E+01,6.40137E-01
-1.1744898E+01,6.30371E-01
-1.1744724E+01,6.59668E-01
-1.1744550E+01,6.40137E-01
-1.1744376E+01,6.45020E-01
-1.1744202E+01,6.40137E-01
-1.1744028E+01,6.40137E-01
-1.1743854E+01,6.25488E-01
-1.1743680E+01,8.35449E-01
-1.1743506E+01,9.23340E-01
-1.1743332E+01,9.67285E-01
-1.1743158E+01,9.72168E-01
-1.1742984E+01,9.67285E-01
-1.1742810E+01,7.91504E-01
-1.1742636E+01,7.13379E-01
-1.1742462E+01,7.03613E-01
-1.1742288E+01,6.93848E-01
-1.1742114E+01,6.84082E-01
-1.1741940E+01,6.69434E-01
-1.1741766E+01,6.59668E-01
-1.1741592E+01,6.40137E-01
-1.1741418E+01,6.20605E-01
-1.1741244E+01,6.15723E-01
-1.1741070E+01,6.15723E-01
-1.1740896E+01,6.20605E-01
-1.1740722E+01,6.10840E-01
-1.1740548E+01,6.20605E-01
-1.1740374E+01,6.20605E-01
-1.1740200E+01,6.25488E-01
-1.1740026E+01,6.20605E-01
-1.1739852E+01,6.20605E-01
-1.1739678E+01,6.05957E-01
-1.1739504E+01,6.20605E-01
-1.1739330E+01,6.35254E-01
-1.1739156E+01,6.20605E-01
-1.1738982E+01,8.64746E-01
-1.1738808E+01,9.37988E-01
-1.1738634E+01,9.52637E-01
-1.1738460E+01,9.62402E-01
-1.1738286E+01,9.47754E-01
-1.1738112E+01,7.37793E-01
-1.1737938E+01,6.79199E-01
-1.1737764E+01,6.69434E-01
-1.1737590E+01,6.59668E-01
-1.1737416E+01,6.79199E-01
-1.1737242E+01,6.59668E-01
-1.1737068E+01,6.20605E-01
-1.1736894E+01,6.40137E-01
-1.1736720E+01,6.15723E-01
-1.1736546E+01,6.35254E-01
-1.1736372E+01,6.35254E-01
-1.1736198E+01,6.10840E-01
-1.1736024E+01,6.45020E-01
-1.1735850E+01,6.25488E-01
-1.1735676E+01,6.30371E-01
-1.1735502E+01,6.25488E-01
-1.1735328E+01,8.69629E-01
-1.1735154E+01,9.47754E-01
-1.1734980E+01,9.62402E-01
-1.1734806E+01,9.77051E-01
-1.1734632E+01,9.81934E-01
-1.1734458E+01,7.67090E-01
-1.1734284E+01,7.03613E-01
-1.1734110E+01,6.88965E-01
-1.1733936E+01,6.74316E-01
-1.1733762E+01,6.88965E-01
-1.1733588E+01,6.88965E-01
-1.1733414E+01,6.79199E-01
-1.1733240E+01,6.40137E-01
-1.1733066E+01,6.40137E-01
-1.1732892E+01,6.45020E-01
-1.1732718E+01,6.40137E-01
-1.1732544E+01,6.05957E-01
-1.1732370E+01,6.35254E-01
-1.1732196E+01,6.15723E-01
-1.1732022E+01,6.25488E-01
-1.1731848E+01,6.40137E-01
-1.1731674E+01,6.25488E-01
-1.1731500E+01,6.45020E-01
-1.1731326E+01,6.30371E-01
-1.1731152E+01,6.20605E-01
-1.1730978E+01,6.25488E-01
-1.1730804E+01,6.93848E-01
-1.1730630E+01,8.74512E-01
-1.1730456E+01,9.28223E-01
-1.1730282E+01,9.47754E-01
-1.1730108E+01,9.52637E-01
